created_date,in_transit_date,Alpha-3-code,zip_code,courier,delivery_region,delivery_cancelled,return_tracking,delivery_location,delivery_date,pickup_date,time_taken,Country,Numeric code,Latitude (average),Longitude (average)
2020-09-07 00:00:00,2020-09-08 13:41:00,DEU,42107,dpd-de,DE-NW,f,f,Unknown,2020-09-09 11:54:00,2020-09-08 00:00:00,0 days 22:13:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 15:11:00,DEU,22113,dpd-de,DE-HH,f,f,Unknown,2020-09-10 13:07:00,2020-09-08 00:00:00,1 days 21:56:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:49:00,DEU,38875,dhl-germany,DE-ST,f,f,Unknown,2020-09-08 11:40:00,2020-09-07 13:00:00,0 days 16:51:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:42:00,DEU,78333,dhl-germany,DE-BW,f,f,Unknown,2020-09-08 11:53:00,2020-09-07 13:00:00,0 days 17:11:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:49:00,DEU,48282,dhl-germany,DE-NW,f,f,Doorstep,2020-09-08 12:43:00,2020-09-07 13:00:00,0 days 17:54:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 16:50:00,DEU,09122,dhl-germany,DE-SN,f,f,Unknown,2020-09-10 09:49:00,2020-09-07 13:00:00,2 days 16:59:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:43:00,DEU,75045,dhl-germany,DE-BW,f,f,Doorstep,2020-09-08 11:53:00,2020-09-07 13:00:00,0 days 17:10:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 15:33:00,DEU,18059,dhl-germany,DE-MV,f,f,ParcelShop,2020-09-09 10:34:00,2020-09-07 12:00:00,1 days 19:01:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:50:00,DEU,14473,dhl-germany,DE-BB,f,f,Unknown,2020-09-09 09:41:00,2020-09-07 13:00:00,1 days 14:51:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 15:11:00,DEU,35619,dpd-de,DE-HE,f,f,Unknown,2020-09-09 14:54:00,2020-09-08 00:00:00,0 days 23:43:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:39:00,DEU,64625,dpd-de,DE-HE,f,f,Unknown,2020-09-09 11:22:00,2020-09-08 00:00:00,0 days 21:43:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:45:00,DEU,47269,dpd-de,DE-NW,f,f,Unknown,2020-09-09 14:55:00,2020-09-08 00:00:00,1 days 01:10:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:51:00,DEU,10623,dhl-germany,DE-BE,f,f,Doorstep,2020-09-09 12:46:00,2020-09-07 13:00:00,1 days 17:55:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:54:00,DEU,10623,dhl-germany,DE-BE,f,f,Doorstep,2020-09-09 12:46:00,2020-09-07 13:00:00,1 days 17:52:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:32:00,DEU,84405,dpd-de,DE-BY,f,f,HomeDeposit,2020-09-09 14:17:00,2020-09-08 00:00:00,1 days 00:45:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:50:00,DEU,53359,dhl-germany,DE-NW,f,f,Unknown,2020-09-08 14:10:00,2020-09-07 13:00:00,0 days 19:20:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 15:14:00,DEU,95447,dpd-de,DE-BY,f,f,Unknown,2020-09-09 12:24:00,2020-09-08 00:00:00,0 days 21:10:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-03 18:42:00,DEU,89186,dhl-germany,DE-BW,f,f,Unknown,2020-09-05 12:24:00,2020-09-02 19:00:00,1 days 17:42:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-03 18:47:00,DEU,38120,dhl-germany,DE-NI,f,f,Unknown,2020-09-08 12:59:00,2020-09-02 19:00:00,4 days 18:12:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:56:00,DEU,50259,dpd-de,DE-NW,f,f,Unknown,2020-09-07 10:32:00,2020-09-04 00:00:00,2 days 19:36:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:56:00,DEU,99706,dpd-de,DE-TH,f,f,Unknown,2020-09-05 11:24:00,2020-09-04 00:00:00,0 days 20:28:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:56:00,DEU,01307,dpd-de,DE-SN,f,f,Unknown,2020-09-05 10:58:00,2020-09-04 00:00:00,0 days 20:02:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:51:00,DEU,86167,dpd-de,DE-BY,f,f,Unknown,2020-09-05 09:48:00,2020-09-04 00:00:00,0 days 18:57:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:52:00,DEU,22850,dpd-de,DE-SH,f,f,Doorstep,2020-09-18 09:14:00,2020-09-04 00:00:00,13 days 18:22:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 15:01:00,DEU,12619,dpd-de,DE-BE,f,f,Unknown,2020-09-05 13:11:00,2020-09-04 00:00:00,0 days 22:10:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 15:00:00,DEU,18519,dpd-de,DE-MV,f,f,Unknown,2020-09-05 14:13:00,2020-09-04 00:00:00,0 days 23:13:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 16:43:00,DEU,41747,dpd-de,DE-NW,f,f,ParcelShop,2020-09-08 19:13:00,2020-09-04 00:00:00,4 days 02:30:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:52:00,DEU,75391,dpd-de,DE-BW,f,f,Unknown,2020-09-07 10:00:00,2020-09-04 00:00:00,2 days 19:08:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:59:00,DEU,01169,dpd-de,DE-SN,f,f,Unknown,2020-09-07 10:55:00,2020-09-04 00:00:00,2 days 19:56:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:52:00,DEU,66482,dpd-de,DE-RP,f,f,Unknown,2020-09-07 12:57:00,2020-09-04 00:00:00,2 days 22:05:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:57:00,DEU,80997,dpd-de,DE-BY,f,f,Unknown,2020-09-05 09:30:00,2020-09-04 00:00:00,0 days 18:33:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:55:00,DEU,90482,dpd-de,DE-BY,f,f,Unknown,2020-09-05 11:56:00,2020-09-04 00:00:00,0 days 21:01:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:47:00,DEU,32825,dpd-de,DE-NW,f,f,Unknown,2020-09-07 10:36:00,2020-09-04 00:00:00,2 days 19:49:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:43:00,DEU,31311,dpd-de,DE-NI,f,f,HomeDeposit,2020-09-05 10:21:00,2020-09-04 00:00:00,0 days 19:38:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:46:00,DEU,52078,dpd-de,DE-NW,f,f,Unknown,2020-09-05 11:02:00,2020-09-04 00:00:00,0 days 20:16:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:46:00,DEU,32139,dpd-de,DE-NW,f,f,Unknown,2020-09-07 08:59:00,2020-09-04 00:00:00,2 days 18:13:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:46:00,DEU,85126,dpd-de,DE-BY,f,f,Unknown,2020-09-05 10:45:00,2020-09-04 00:00:00,0 days 19:59:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:46:00,DEU,06366,dpd-de,DE-ST,f,f,Unknown,2020-09-07 12:15:00,2020-09-04 00:00:00,2 days 21:29:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:42:00,DEU,56564,dpd-de,DE-RP,f,f,Unknown,2020-09-07 09:55:00,2020-09-04 00:00:00,2 days 19:13:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:45:00,DEU,76189,dpd-de,DE-BW,f,f,Unknown,2020-09-07 10:53:00,2020-09-04 00:00:00,2 days 20:08:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:45:00,DEU,83454,dpd-de,DE-BY,f,f,Unknown,2020-09-07 13:58:00,2020-09-04 00:00:00,2 days 23:13:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 13:35:00,DEU,66625,dpd-de,DE-SL,f,f,HomeDeposit,2020-09-05 11:14:00,2020-09-04 00:00:00,0 days 21:39:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:39:00,DEU,66625,dpd-de,DE-SL,f,f,HomeDeposit,2020-09-05 11:14:00,2020-09-04 00:00:00,0 days 20:35:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:39:00,DEU,66793,dpd-de,DE-SL,f,f,Unknown,2020-09-07 11:28:00,2020-09-04 00:00:00,2 days 20:49:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:36:00,DEU,25469,dpd-de,DE-SH,f,f,Unknown,2020-09-05 13:29:00,2020-09-04 00:00:00,0 days 22:53:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:39:00,DEU,66793,dpd-de,DE-SL,f,f,Unknown,2020-09-07 11:28:00,2020-09-04 00:00:00,2 days 20:49:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:32:00,DEU,22399,dpd-de,DE-HH,f,f,Unknown,2020-09-10 08:46:00,2020-09-08 00:00:00,1 days 19:14:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 16:48:00,DEU,10999,dhl-germany,DE-BE,f,f,Unknown,2020-09-08 13:34:00,2020-09-07 13:00:00,0 days 20:46:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 17:00:00,DEU,21682,dhl-germany,DE-NI,f,f,Doorstep,2020-09-08 11:24:00,2020-09-07 13:00:00,0 days 18:24:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:41:00,DEU,38126,dhl-germany,DE-NI,f,f,Neighbor,2020-09-08 10:49:00,2020-09-07 13:00:00,0 days 16:08:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 16:49:00,DEU,99986,dhl-germany,DE-TH,f,f,Unknown,2020-09-08 12:56:00,2020-09-07 13:00:00,0 days 20:07:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 16:47:00,DEU,58453,dhl-germany,DE-NW,f,f,Unknown,2020-09-08 10:05:00,2020-09-07 13:00:00,0 days 17:18:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:49:00,DEU,18146,dhl-germany,DE-MV,f,f,Unknown,2020-09-10 14:13:00,2020-09-07 13:00:00,2 days 19:24:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:34:00,DEU,98660,dpd-de,DE-TH,f,f,Unknown,2020-09-09 11:33:00,2020-09-08 00:00:00,0 days 21:59:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 16:54:00,DEU,76891,dhl-germany,DE-RP,f,f,Neighbor,2020-09-08 11:10:00,2020-09-07 13:00:00,0 days 18:16:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 17:13:00,DEU,26607,dhl-germany,DE-NI,f,f,Unknown,2020-09-08 14:31:00,2020-09-07 13:00:00,0 days 21:18:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 16:54:00,DEU,85084,dhl-germany,DE-BY,f,f,ParcelShop,2020-09-11 16:13:00,2020-09-07 13:00:00,3 days 23:19:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:29:00,DEU,15517,dpd-de,DE-BB,f,f,Unknown,2020-09-09 10:57:00,2020-09-08 00:00:00,0 days 21:28:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:28:00,DEU,73061,dpd-de,DE-BW,f,f,Unknown,2020-09-09 13:53:00,2020-09-08 00:00:00,1 days 00:25:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:17:00,DEU,24254,dpd-de,DE-SH,f,f,Unknown,2020-09-09 14:57:00,2020-09-08 00:00:00,1 days 01:40:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:20:00,DEU,71287,dpd-de,DE-BW,f,f,Unknown,2020-09-09 11:18:00,2020-09-08 00:00:00,0 days 21:58:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:18:00,DEU,80337,dpd-de,DE-BY,f,f,Unknown,2020-09-09 16:53:00,2020-09-08 00:00:00,1 days 03:35:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:21:00,DEU,38542,dpd-de,DE-NI,f,f,Unknown,2020-09-09 09:48:00,2020-09-08 00:00:00,0 days 20:27:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:27:00,DEU,06110,dpd-de,DE-ST,f,f,Unknown,2020-09-09 09:41:00,2020-09-08 00:00:00,0 days 20:14:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:18:00,DEU,60385,dhl-germany,DE-HE,f,f,Unknown,2020-09-08 18:05:00,2020-09-07 13:00:00,0 days 23:47:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:25:00,DEU,27753,dpd-de,DE-NI,f,f,Unknown,2020-09-09 16:37:00,2020-09-08 00:00:00,1 days 03:12:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 15:54:03,DEU,45136,dpd-de,DE-NW,f,f,ParcelShop,2020-09-10 15:48:44,2020-09-07 12:24:29,1 days 23:54:41.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:25:00,DEU,45721,dpd-de,DE-NW,f,f,Unknown,2020-09-09 12:58:00,2020-09-08 00:00:00,0 days 23:33:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:16:00,DEU,33014,dhl-germany,DE-NW,f,f,Unknown,2020-09-08 12:00:00,2020-09-07 13:00:00,0 days 17:44:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:15:00,DEU,12359,dhl-germany,DE-BE,f,f,ParcelLocker,2020-09-10 18:56:00,2020-09-07 13:00:00,3 days 00:41:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:13:00,DEU,71083,dhl-germany,DE-BW,f,f,Unknown,2020-09-08 13:03:00,2020-09-07 13:00:00,0 days 18:50:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:14:00,DEU,06126,dhl-germany,DE-ST,f,f,Unknown,2020-09-08 12:09:00,2020-09-07 13:00:00,0 days 17:55:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:24:00,DEU,45711,dpd-de,DE-NW,f,f,Unknown,2020-09-09 13:54:00,2020-09-08 00:00:00,1 days 00:30:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 15:13:00,DEU,97437,dpd-de,DE-BY,f,f,Unknown,2020-09-09 14:05:00,2020-09-08 00:00:00,0 days 22:52:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:24:00,DEU,04886,dpd-de,DE-SN,f,f,HomeDeposit,2020-09-09 13:57:00,2020-09-08 00:00:00,1 days 00:33:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:52:00,DEU,01896,ups,DE-SN,f,f,Doorstep,2020-09-09 09:30:00,2020-09-07 13:00:00,0 days 19:38:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:49:00,DEU,31137,dhl-germany,DE-NI,f,f,Doorstep,2020-09-08 10:26:00,2020-09-07 13:00:00,0 days 15:37:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 16:00:09,DEU,31141,dpd-de,DE-NI,f,f,Unknown,2020-09-09 11:05:23,2020-09-07 12:23:19,0 days 19:05:14.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 16:00:18,DEU,39124,dpd-de,DE-ST,f,f,Unknown,2020-09-09 16:43:35,2020-09-07 12:23:44,1 days 00:43:17.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:13:00,DEU,10781,dhl-germany,DE-BE,f,f,Unknown,2020-09-09 16:11:00,2020-09-07 13:00:00,1 days 21:58:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 13:19:00,DEU,85072,dpd-de,DE-BY,f,f,Unknown,2020-09-10 12:06:00,2020-09-08 00:00:00,1 days 22:47:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:49:00,DEU,97843,dhl-germany,DE-BY,f,f,ParcelShop,2020-09-09 17:22:00,2020-09-07 13:00:00,1 days 22:33:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:39:00,DEU,52353,dpd-de,DE-NW,f,f,Unknown,2020-09-08 10:17:00,2020-09-04 00:00:00,3 days 19:38:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 15:06:00,DEU,88512,dpd-de,DE-BW,f,f,Unknown,2020-09-07 12:08:00,2020-09-04 00:00:00,2 days 21:02:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:40:00,DEU,06528,dpd-de,DE-ST,f,f,HomeDeposit,2020-09-08 12:28:00,2020-09-04 00:00:00,3 days 21:48:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:37:00,DEU,75203,dpd-de,DE-BW,f,f,Unknown,2020-09-05 10:40:00,2020-09-04 00:00:00,0 days 20:03:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:41:00,DEU,58809,dpd-de,DE-NW,f,f,Unknown,2020-09-05 10:58:00,2020-09-04 00:00:00,0 days 20:17:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:41:00,DEU,58809,dpd-de,DE-NW,f,f,Unknown,2020-09-05 10:58:00,2020-09-04 00:00:00,0 days 20:17:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:36:00,DEU,02977,dpd-de,DE-SN,f,f,Unknown,2020-09-08 13:30:00,2020-09-04 00:00:00,3 days 22:54:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:44:00,DEU,15377,dpd-de,DE-BB,f,f,Unknown,2020-09-07 09:08:00,2020-09-04 00:00:00,2 days 18:24:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:37:00,DEU,13055,dpd-de,DE-BE,f,f,Unknown,2020-09-08 15:23:00,2020-09-04 00:00:00,4 days 00:46:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:34:00,DEU,41844,dpd-de,DE-NW,f,f,HomeDeposit,2020-09-07 08:54:00,2020-09-04 00:00:00,2 days 18:20:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:34:00,DEU,47167,dpd-de,DE-NW,f,f,Unknown,2020-09-07 11:48:00,2020-09-04 00:00:00,2 days 21:14:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:41:00,DEU,69121,dpd-de,DE-BW,f,f,Unknown,2020-09-08 10:54:00,2020-09-04 00:00:00,3 days 20:13:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:41:00,DEU,45147,dpd-de,DE-NW,f,f,Unknown,2020-09-07 11:53:00,2020-09-04 00:00:00,2 days 21:12:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:35:00,DEU,71336,dpd-de,DE-BW,f,f,Unknown,2020-09-07 10:56:00,2020-09-04 00:00:00,2 days 20:21:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:37:00,DEU,47799,dpd-de,DE-NW,f,f,Unknown,2020-09-07 08:25:00,2020-09-04 00:00:00,2 days 17:48:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:39:00,DEU,56477,dpd-de,DE-RP,f,f,Unknown,2020-09-07 09:33:00,2020-09-04 00:00:00,2 days 18:54:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:31:00,DEU,66763,dpd-de,DE-SL,f,f,Unknown,2020-09-05 09:35:00,2020-09-04 00:00:00,0 days 19:04:00.000000000,Germany,276,51.0,9.0
2020-09-02 00:00:00,2020-09-04 14:36:00,DEU,99817,dpd-de,DE-TH,f,f,Unknown,2020-09-07 11:01:00,2020-09-04 00:00:00,2 days 20:25:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:33:00,DEU,12681,dpd-de,DE-BE,f,f,Unknown,2020-09-05 12:03:00,2020-09-04 00:00:00,0 days 21:30:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:33:00,DEU,48529,dpd-de,DE-NI,f,f,Unknown,2020-09-05 10:02:00,2020-09-04 00:00:00,0 days 19:29:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:31:00,DEU,17258,dpd-de,DE-BB,f,f,Unknown,2020-09-05 12:41:00,2020-09-04 00:00:00,0 days 22:10:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:33:00,DEU,10247,dpd-de,DE-BE,f,f,Unknown,2020-09-08 12:48:00,2020-09-04 00:00:00,3 days 22:15:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-03 14:51:00,DEU,18119,dhl-germany,DE-MV,f,f,Unknown,2020-09-04 16:19:00,2020-09-03 07:00:00,1 days 01:28:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:31:00,DEU,60528,dpd-de,DE-HE,f,f,Unknown,2020-09-07 10:37:00,2020-09-04 00:00:00,2 days 20:06:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:31:00,DEU,34131,dpd-de,DE-HE,f,f,Unknown,2020-09-08 11:00:00,2020-09-04 00:00:00,3 days 20:29:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:32:00,DEU,09456,dpd-de,DE-SN,f,f,Unknown,2020-09-05 12:20:00,2020-09-04 00:00:00,0 days 21:48:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:29:00,DEU,42781,dpd-de,DE-NW,f,f,Unknown,2020-09-07 08:57:00,2020-09-04 00:00:00,2 days 18:28:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:27:00,DEU,45327,dpd-de,DE-NW,f,f,Unknown,2020-09-05 14:55:00,2020-09-04 00:00:00,1 days 00:28:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:33:00,DEU,59557,dpd-de,DE-NW,f,f,Unknown,2020-09-07 12:41:00,2020-09-04 00:00:00,2 days 22:08:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:27:00,DEU,72770,dpd-de,DE-BW,f,f,Unknown,2020-09-07 12:20:00,2020-09-04 00:00:00,2 days 21:53:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:30:00,DEU,85139,dpd-de,DE-BY,f,f,Unknown,2020-09-07 12:08:00,2020-09-04 00:00:00,2 days 21:38:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:29:00,DEU,64668,dpd-de,DE-HE,f,f,Unknown,2020-09-05 12:39:00,2020-09-04 00:00:00,0 days 22:10:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:30:00,DEU,99091,dpd-de,DE-TH,f,f,Unknown,2020-09-07 09:25:00,2020-09-04 00:00:00,2 days 18:55:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:29:00,DEU,16767,dpd-de,DE-BB,f,f,Unknown,2020-09-05 09:54:00,2020-09-04 00:00:00,0 days 19:25:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:29:00,DEU,65326,dpd-de,DE-HE,f,f,Unknown,2020-09-05 10:33:00,2020-09-04 00:00:00,0 days 20:04:00.000000000,Germany,276,51.0,9.0
2020-09-03 00:00:00,2020-09-04 14:30:00,DEU,01640,dpd-de,DE-SN,f,f,Unknown,2020-09-08 15:15:00,2020-09-04 00:00:00,4 days 00:45:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-08 15:54:51,DEU,40668,dpd-de,DE-NW,f,f,Unknown,2020-09-11 10:20:44,2020-09-07 12:25:05,2 days 18:25:53.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:13:00,DEU,66386,dhl-germany,DE-SL,f,f,Unknown,2020-09-08 12:03:00,2020-09-07 13:00:00,0 days 17:50:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:51:00,DEU,56244,dhl-germany,DE-RP,f,f,Unknown,2020-09-08 12:46:00,2020-09-07 13:00:00,0 days 17:55:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:14:00,DEU,25524,dhl-germany,DE-SH,f,f,Unknown,2020-09-08 11:25:00,2020-09-07 13:00:00,0 days 17:11:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 17:32:00,DEU,56244,dhl-germany,DE-RP,f,f,Unknown,2020-09-08 12:46:00,2020-09-07 13:00:00,0 days 19:14:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:13:00,DEU,99867,dhl-germany,DE-TH,f,f,Unknown,2020-09-09 11:26:00,2020-09-07 13:00:00,1 days 17:13:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:22:00,DEU,74336,dhl-germany,DE-BW,f,f,Unknown,2020-09-08 12:51:00,2020-09-07 13:00:00,0 days 18:29:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 16:50:00,DEU,18211,dhl-germany,DE-MV,f,f,Unknown,2020-09-08 12:22:00,2020-09-07 13:00:00,0 days 19:32:00.000000000,Germany,276,51.0,9.0
2020-09-07 00:00:00,2020-09-07 18:16:00,DEU,95028,dhl-germany,DE-BY,f,f,Neighbor,2020-09-08 13:56:00,2020-09-07 13:00:00,0 days 19:40:00.000000000,Germany,276,51.0,9.0
